Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,1691,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:35.143045 PM",-73.000 dBm (weak),
,1692,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:35.144071 PM",-80.000 dBm (weak),
,1693,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351529",="02-Oct-17 5:36:35.495600 PM",-76.000 dBm (weak),
,1694,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:35.496627 PM",-69.000 dBm (weak),
,1695,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:35.497653 PM",-80.000 dBm (weak),
,1696,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354027",="02-Oct-17 5:36:35.851680 PM",-75.000 dBm (weak),
,1697,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:35.852708 PM",-72.000 dBm (weak),
,1698,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000519",="02-Oct-17 5:36:35.853226 PM",-27.000 dBm (strong),
,1699,1,    12 ,  38 ,SUCCESS,No,,1M,31,65,=" 00:00:00.000326",="02-Oct-17 5:36:35.853552 PM",-72.000 dBm (weak),
,1700,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.000776",="02-Oct-17 5:36:35.854327 PM",-79.000 dBm (weak),
,1701,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358884",="02-Oct-17 5:36:36.213211 PM",-79.000 dBm (weak),
,1702,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350967",="02-Oct-17 5:36:36.564178 PM",-76.000 dBm (weak),
,1703,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:36.565206 PM",-72.000 dBm (weak),
,1704,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000519",="02-Oct-17 5:36:36.565724 PM",-28.000 dBm (strong),
,1705,1,    12 ,  38 ,SUCCESS,No,,1M,31,65,=" 00:00:00.000326",="02-Oct-17 5:36:36.566050 PM",-72.000 dBm (weak),
,1706,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.000776",="02-Oct-17 5:36:36.566826 PM",-79.000 dBm (weak),
,1707,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349135",="02-Oct-17 5:36:36.915961 PM",-75.000 dBm (weak),
,1708,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.002053",="02-Oct-17 5:36:36.918014 PM",-79.000 dBm (weak),
,1709,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354364",="02-Oct-17 5:36:37.272378 PM",-75.000 dBm (weak),
,1710,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:37.273405 PM",-72.000 dBm (weak),
,1711,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:37.274431 PM",-80.000 dBm (weak),
,1712,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357611",="02-Oct-17 5:36:37.632042 PM",-76.000 dBm (weak),
,1713,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:37.633069 PM",-72.000 dBm (weak),
,1714,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:37.634095 PM",-80.000 dBm (weak),
,1715,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357181",="02-Oct-17 5:36:37.991276 PM",-76.000 dBm (weak),
,1716,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:37.992304 PM",-72.000 dBm (weak),
,1717,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:37.993330 PM",-79.000 dBm (weak),
,1718,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353804",="02-Oct-17 5:36:38.347133 PM",-75.000 dBm (weak),
,1719,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:38.348161 PM",-72.000 dBm (weak),
,1720,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:38.349187 PM",-79.000 dBm (weak),
,1721,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350710",="02-Oct-17 5:36:38.699897 PM",-75.000 dBm (weak),
,1722,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:38.700924 PM",-72.000 dBm (weak),
,1723,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:38.701950 PM",-79.000 dBm (weak),
,1724,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349198",="02-Oct-17 5:36:39.051148 PM",-75.000 dBm (weak),
,1725,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359483",="02-Oct-17 5:36:39.410631 PM",-75.000 dBm (weak),
,1726,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:39.411658 PM",-72.000 dBm (weak),
,1727,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:39.412684 PM",-79.000 dBm (weak),
,1728,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348690",="02-Oct-17 5:36:39.761374 PM",-75.000 dBm (weak),
,1729,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:39.762402 PM",-72.000 dBm (weak),
,1730,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:39.763428 PM",-80.000 dBm (weak),
,1731,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356845",="02-Oct-17 5:36:40.120273 PM",-75.000 dBm (weak),
,1732,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:40.121301 PM",-72.000 dBm (weak),
,1733,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:40.122326 PM",-80.000 dBm (weak),
,1734,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349464",="02-Oct-17 5:36:40.471791 PM",-75.000 dBm (weak),
,1735,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:40.472818 PM",-72.000 dBm (weak),
,1736,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:40.473844 PM",-79.000 dBm (weak),
,1737,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351019",="02-Oct-17 5:36:40.824863 PM",-75.000 dBm (weak),
,1738,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:40.825890 PM",-72.000 dBm (weak),
,1739,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:40.826916 PM",-79.000 dBm (weak),
,1740,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352311",="02-Oct-17 5:36:41.179227 PM",-75.000 dBm (weak),
,1741,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:41.180254 PM",-72.000 dBm (weak),
,1742,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:41.181280 PM",-80.000 dBm (weak),
,1743,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351515",="02-Oct-17 5:36:41.532796 PM",-75.000 dBm (weak),
,1744,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:41.533823 PM",-72.000 dBm (weak),
,1745,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:41.534849 PM",-79.000 dBm (weak),
,1746,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350529",="02-Oct-17 5:36:41.885378 PM",-76.000 dBm (weak),
,1747,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:41.886406 PM",-72.000 dBm (weak),
,1748,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:41.887432 PM",-80.000 dBm (weak),
,1749,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348516",="02-Oct-17 5:36:42.235947 PM",-75.000 dBm (weak),
,1750,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:42.236975 PM",-72.000 dBm (weak),
,1751,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:42.238001 PM",-79.000 dBm (weak),
,1752,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349742",="02-Oct-17 5:36:42.587742 PM",-76.000 dBm (weak),
,1753,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:42.588770 PM",-72.000 dBm (weak),
,1754,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:42.589796 PM",-80.000 dBm (weak),
,1755,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350271",="02-Oct-17 5:36:42.940067 PM",-75.000 dBm (weak),
,1756,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:42.941094 PM",-72.000 dBm (weak),
,1757,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:42.942120 PM",-79.000 dBm (weak),
,1758,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355408",="02-Oct-17 5:36:43.297528 PM",-75.000 dBm (weak),
,1759,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:43.298555 PM",-72.000 dBm (weak),
,1760,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352610",="02-Oct-17 5:36:43.651165 PM",-75.000 dBm (weak),
,1761,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:43.652192 PM",-72.000 dBm (weak),
,1762,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353860",="02-Oct-17 5:36:44.006052 PM",-72.000 dBm (weak),
,1763,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:44.007078 PM",-80.000 dBm (weak),
,1764,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348238",="02-Oct-17 5:36:44.355316 PM",-75.000 dBm (weak),
,1765,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:44.356344 PM",-73.000 dBm (weak),
,1766,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355396",="02-Oct-17 5:36:44.711740 PM",-75.000 dBm (weak),
,1767,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:44.712767 PM",-72.000 dBm (weak),
,1768,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351004",="02-Oct-17 5:36:45.063771 PM",-75.000 dBm (weak),
,1769,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.353560",="02-Oct-17 5:36:45.417331 PM",-75.000 dBm (weak),
,1770,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:45.418358 PM",-72.000 dBm (weak),
,1771,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:45.419384 PM",-80.000 dBm (weak),
,1772,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357473",="02-Oct-17 5:36:45.776857 PM",-75.000 dBm (weak),
,1773,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:45.777885 PM",-72.000 dBm (weak),
,1774,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:45.778911 PM",-80.000 dBm (weak),
,1775,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354070",="02-Oct-17 5:36:46.132981 PM",-76.000 dBm (weak),
,1776,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:46.134009 PM",-72.000 dBm (weak),
,1777,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355631",="02-Oct-17 5:36:46.489640 PM",-76.000 dBm (weak),
,1778,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:46.490667 PM",-71.000 dBm (weak),
,1779,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:46.491693 PM",-80.000 dBm (weak),
,1780,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.703644",="02-Oct-17 5:36:47.195337 PM",-75.000 dBm (weak),
,1781,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:47.196365 PM",-71.000 dBm (weak),
,1782,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000518",="02-Oct-17 5:36:47.196883 PM",-50.000 dBm (medium),
,1783,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350223",="02-Oct-17 5:36:47.547107 PM",-75.000 dBm (weak),
,1784,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:47.548134 PM",-71.000 dBm (weak),
,1785,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357973",="02-Oct-17 5:36:47.906108 PM",-75.000 dBm (weak),
,1786,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:47.907135 PM",-72.000 dBm (weak),
,1787,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:47.908161 PM",-79.000 dBm (weak),
,1788,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356166",="02-Oct-17 5:36:48.264327 PM",-75.000 dBm (weak),
,1789,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:48.265355 PM",-72.000 dBm (weak),
,1790,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:48.266381 PM",-80.000 dBm (weak),
,1791,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348742",="02-Oct-17 5:36:48.615123 PM",-75.000 dBm (weak),
,1792,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:48.616150 PM",-72.000 dBm (weak),
,1793,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351768",="02-Oct-17 5:36:48.967918 PM",-75.000 dBm (weak),
,1794,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:48.968945 PM",-72.000 dBm (weak),
,1795,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358985",="02-Oct-17 5:36:49.327930 PM",-76.000 dBm (weak),
,1796,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:49.328958 PM",-72.000 dBm (weak),
,1797,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:49.329984 PM",-79.000 dBm (weak),
,1798,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.348415",="02-Oct-17 5:36:49.678398 PM",-75.000 dBm (weak),
,1799,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359499",="02-Oct-17 5:36:50.037897 PM",-75.000 dBm (weak),
,1800,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.359705",="02-Oct-17 5:36:50.397602 PM",-75.000 dBm (weak),
,1801,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:50.398630 PM",-72.000 dBm (weak),
,1802,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000519",="02-Oct-17 5:36:50.399149 PM",-27.000 dBm (strong),
,1803,1,    12 ,  38 ,SUCCESS,No,,1M,31,65,=" 00:00:00.000326",="02-Oct-17 5:36:50.399475 PM",-72.000 dBm (weak),
,1804,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.000776",="02-Oct-17 5:36:50.400250 PM",-79.000 dBm (weak),
,1805,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.347829",="02-Oct-17 5:36:50.748080 PM",-76.000 dBm (weak),
,1806,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:50.749107 PM",-72.000 dBm (weak),
,1807,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:50.750133 PM",-81.000 dBm (weak),
,1808,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352236",="02-Oct-17 5:36:51.102369 PM",-75.000 dBm (weak),
,1809,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:51.103396 PM",-70.000 dBm (weak),
,1810,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357932",="02-Oct-17 5:36:51.461328 PM",-79.000 dBm (weak),
,1811,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356680",="02-Oct-17 5:36:51.818007 PM",-76.000 dBm (weak),
,1812,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:51.819035 PM",-72.000 dBm (weak),
,1813,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:51.820061 PM",-79.000 dBm (weak),
,1814,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351736",="02-Oct-17 5:36:52.171796 PM",-75.000 dBm (weak),
,1815,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:52.172824 PM",-72.000 dBm (weak),
,1816,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:52.173849 PM",-80.000 dBm (weak),
,1817,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.356344",="02-Oct-17 5:36:52.530193 PM",-75.000 dBm (weak),
,1818,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:52.531220 PM",-72.000 dBm (weak),
,1819,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:52.532246 PM",-80.000 dBm (weak),
,1820,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355315",="02-Oct-17 5:36:52.887561 PM",-76.000 dBm (weak),
,1821,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:52.888588 PM",-72.000 dBm (weak),
,1822,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:52.889614 PM",-79.000 dBm (weak),
,1823,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355619",="02-Oct-17 5:36:53.245232 PM",-72.000 dBm (weak),
,1824,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:53.246258 PM",-79.000 dBm (weak),
,1825,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352267",="02-Oct-17 5:36:53.598525 PM",-75.000 dBm (weak),
,1826,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:53.599553 PM",-72.000 dBm (weak),
,1827,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:53.600579 PM",-80.000 dBm (weak),
,1828,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349992",="02-Oct-17 5:36:53.950571 PM",-75.000 dBm (weak),
,1829,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:53.951598 PM",-72.000 dBm (weak),
,1830,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:53.952624 PM",-79.000 dBm (weak),
,1831,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352783",="02-Oct-17 5:36:54.305407 PM",-75.000 dBm (weak),
,1832,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.351504",="02-Oct-17 5:36:54.656910 PM",-72.000 dBm (weak),
,1833,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:54.657936 PM",-79.000 dBm (weak),
,1834,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.357379",="02-Oct-17 5:36:55.015315 PM",-75.000 dBm (weak),
,1835,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:55.016343 PM",-72.000 dBm (weak),
,1836,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:55.017369 PM",-80.000 dBm (weak),
,1837,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.349731",="02-Oct-17 5:36:55.367099 PM",-76.000 dBm (weak),
,1838,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:55.368127 PM",-72.000 dBm (weak),
,1839,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:55.369153 PM",-79.000 dBm (weak),
,1840,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355128",="02-Oct-17 5:36:55.724280 PM",-76.000 dBm (weak),
,1841,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:55.725308 PM",-72.000 dBm (weak),
,1842,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:55.726334 PM",-80.000 dBm (weak),
,1843,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350259",="02-Oct-17 5:36:56.076593 PM",-77.000 dBm (weak),
,1844,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350768",="02-Oct-17 5:36:56.427361 PM",-75.000 dBm (weak),
,1845,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350974",="02-Oct-17 5:36:56.778335 PM",-75.000 dBm (weak),
,1846,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:56.779362 PM",-72.000 dBm (weak),
,1847,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:56.780388 PM",-79.000 dBm (weak),
,1848,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350783",="02-Oct-17 5:36:57.131171 PM",-72.000 dBm (weak),
,1849,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:57.132197 PM",-79.000 dBm (weak),
,1850,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.354581",="02-Oct-17 5:36:57.486778 PM",-75.000 dBm (weak),
,1851,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001025",="02-Oct-17 5:36:57.487803 PM",-72.000 dBm (weak),
,1852,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001025",="02-Oct-17 5:36:57.488828 PM",-80.000 dBm (weak),
,1853,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355412",="02-Oct-17 5:36:57.844240 PM",-76.000 dBm (weak),
,1854,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:57.845268 PM",-72.000 dBm (weak),
,1855,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:57.846294 PM",-79.000 dBm (weak),
,1856,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.358417",="02-Oct-17 5:36:58.204711 PM",-72.000 dBm (weak),
,1857,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352836",="02-Oct-17 5:36:58.557546 PM",-73.000 dBm (weak),
,1858,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:58.558572 PM",-80.000 dBm (weak),
,1859,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.712230",="02-Oct-17 5:36:59.270802 PM",-75.000 dBm (weak),
,1860,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:59.271829 PM",-71.000 dBm (weak),
,1861,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.350458",="02-Oct-17 5:36:59.622287 PM",-72.000 dBm (weak),
,1862,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:59.623313 PM",-79.000 dBm (weak),
,1863,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.355352",="02-Oct-17 5:36:59.978664 PM",-75.000 dBm (weak),
,1864,1,    12 ,  38 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001028",="02-Oct-17 5:36:59.979692 PM",-72.000 dBm (weak),
,1865,1,    39 ,  39 ,SUCCESS,No,,1M,38,72,=" 00:00:00.001026",="02-Oct-17 5:36:59.980718 PM",-80.000 dBm (weak),
,1866,1,     0 ,  37 ,SUCCESS,No,,1M,38,72,=" 00:00:00.352567",="02-Oct-17 5:37:00.333285 PM",-76.000 dBm (weak),
