Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,5318,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232423",="03-Oct-17 3:53:35.219041 PM",-74.000 dBm (weak),
,5319,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:35.219738 PM",-64.000 dBm (weak),
,5320,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:35.220435 PM",-61.000 dBm (weak),
,5321,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.273941",="03-Oct-17 3:53:36.494376 PM",-74.000 dBm (weak),
,5322,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:36.495073 PM",-64.000 dBm (weak),
,5323,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:36.495770 PM",-61.000 dBm (weak),
,5324,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.460366",="03-Oct-17 3:53:38.956136 PM",-75.000 dBm (weak),
,5325,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:38.956833 PM",-64.000 dBm (weak),
,5326,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:38.957530 PM",-61.000 dBm (weak),
,5327,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.275822",="03-Oct-17 3:53:40.233352 PM",-73.000 dBm (weak),
,5328,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:40.234049 PM",-64.000 dBm (weak),
,5329,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:40.234746 PM",-61.000 dBm (weak),
,5330,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233683",="03-Oct-17 3:53:41.468429 PM",-74.000 dBm (weak),
,5331,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:41.469126 PM",-64.000 dBm (weak),
,5332,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:41.469823 PM",-61.000 dBm (weak),
,5333,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243593",="03-Oct-17 3:53:42.713416 PM",-74.000 dBm (weak),
,5334,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:42.714113 PM",-64.000 dBm (weak),
,5335,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:42.714810 PM",-61.000 dBm (weak),
,5336,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.224623",="03-Oct-17 3:53:43.939434 PM",-75.000 dBm (weak),
,5337,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:43.940131 PM",-64.000 dBm (weak),
,5338,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:43.940828 PM",-61.000 dBm (weak),
,5339,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236635",="03-Oct-17 3:53:45.177463 PM",-75.000 dBm (weak),
,5340,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:45.178160 PM",-64.000 dBm (weak),
,5341,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:45.178857 PM",-61.000 dBm (weak),
,5342,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250135",="03-Oct-17 3:53:46.428992 PM",-63.000 dBm (weak),
,5343,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232552",="03-Oct-17 3:53:47.661544 PM",-75.000 dBm (weak),
,5344,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:47.662241 PM",-63.000 dBm (weak),
,5345,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:47.662938 PM",-61.000 dBm (weak),
,5346,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.520237",="03-Oct-17 3:53:50.183175 PM",-76.000 dBm (weak),
,5347,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:50.183872 PM",-63.000 dBm (weak),
,5348,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:50.184569 PM",-61.000 dBm (weak),
,5349,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229693",="03-Oct-17 3:53:51.414262 PM",-73.000 dBm (weak),
,5350,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:51.414959 PM",-64.000 dBm (weak),
,5351,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:51.415656 PM",-62.000 dBm (weak),
,5352,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230024",="03-Oct-17 3:53:52.645680 PM",-74.000 dBm (weak),
,5353,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:52.646377 PM",-65.000 dBm (weak),
,5354,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:52.647074 PM",-61.000 dBm (weak),
,5355,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.287174",="03-Oct-17 3:53:53.934248 PM",-63.000 dBm (weak),
,5356,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:53.934945 PM",-62.000 dBm (weak),
,5357,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.480457",="03-Oct-17 3:53:56.415403 PM",-74.000 dBm (weak),
,5358,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:56.416100 PM",-63.000 dBm (weak),
,5359,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:56.416797 PM",-62.000 dBm (weak),
,5360,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.456073",="03-Oct-17 3:53:58.872869 PM",-73.000 dBm (weak),
,5361,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:58.873566 PM",-63.000 dBm (weak),
,5362,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:53:58.874263 PM",-61.000 dBm (weak),
,5363,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244835",="03-Oct-17 3:54:00.119098 PM",-73.000 dBm (weak),
,5364,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:00.119795 PM",-63.000 dBm (weak),
,5365,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:00.120492 PM",-61.000 dBm (weak),
,5366,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250985",="03-Oct-17 3:54:01.371478 PM",-74.000 dBm (weak),
,5367,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:01.372174 PM",-63.000 dBm (weak),
,5368,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:01.372871 PM",-62.000 dBm (weak),
,5369,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239485",="03-Oct-17 3:54:02.612357 PM",-74.000 dBm (weak),
,5370,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:02.613054 PM",-63.000 dBm (weak),
,5371,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:02.613751 PM",-62.000 dBm (weak),
,5372,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.264538",="03-Oct-17 3:54:03.878289 PM",-74.000 dBm (weak),
,5373,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:03.878986 PM",-63.000 dBm (weak),
,5374,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:03.879683 PM",-62.000 dBm (weak),
,5375,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244433",="03-Oct-17 3:54:05.124116 PM",-74.000 dBm (weak),
,5376,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:05.124813 PM",-63.000 dBm (weak),
,5377,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:05.125510 PM",-62.000 dBm (weak),
,5378,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="03-Oct-17 3:54:05.126012 PM",-69.000 dBm (weak),
,5379,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237443",="03-Oct-17 3:54:06.363455 PM",-73.000 dBm (weak),
,5380,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:06.364152 PM",-63.000 dBm (weak),
,5381,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:06.364849 PM",-63.000 dBm (weak),
,5382,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230136",="03-Oct-17 3:54:07.594985 PM",-64.000 dBm (weak),
,5383,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:07.595682 PM",-63.000 dBm (weak),
,5384,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.265200",="03-Oct-17 3:54:08.860883 PM",-75.000 dBm (weak),
,5385,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:08.861580 PM",-63.000 dBm (weak),
,5386,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:08.862277 PM",-62.000 dBm (weak),
,5387,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.222125",="03-Oct-17 3:54:10.084402 PM",-75.000 dBm (weak),
,5388,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:10.085099 PM",-64.000 dBm (weak),
,5389,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:10.085796 PM",-62.000 dBm (weak),
,5390,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.267264",="03-Oct-17 3:54:11.353060 PM",-74.000 dBm (weak),
,5391,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:11.353757 PM",-64.000 dBm (weak),
,5392,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:11.354454 PM",-62.000 dBm (weak),
,5393,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221529",="03-Oct-17 3:54:12.575983 PM",-74.000 dBm (weak),
,5394,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:12.576680 PM",-64.000 dBm (weak),
,5395,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:12.577377 PM",-62.000 dBm (weak),
,5396,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256855",="03-Oct-17 3:54:13.834232 PM",-74.000 dBm (weak),
,5397,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:13.834929 PM",-64.000 dBm (weak),
,5398,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:13.835626 PM",-62.000 dBm (weak),
,5399,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244416",="03-Oct-17 3:54:15.080043 PM",-75.000 dBm (weak),
,5400,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:15.080740 PM",-64.000 dBm (weak),
,5401,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:15.081437 PM",-62.000 dBm (weak),
,5402,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.219674",="03-Oct-17 3:54:16.301111 PM",-61.000 dBm (weak),
,5403,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249227",="03-Oct-17 3:54:17.550338 PM",-75.000 dBm (weak),
,5404,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:17.551035 PM",-64.000 dBm (weak),
,5405,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:17.551732 PM",-62.000 dBm (weak),
,5406,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246313",="03-Oct-17 3:54:18.798045 PM",-64.000 dBm (weak),
,5407,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:18.798742 PM",-62.000 dBm (weak),
,5408,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.231964",="03-Oct-17 3:54:20.030706 PM",-75.000 dBm (weak),
,5409,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:20.031403 PM",-64.000 dBm (weak),
,5410,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:20.032100 PM",-62.000 dBm (weak),
,5411,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.495382",="03-Oct-17 3:54:22.527482 PM",-75.000 dBm (weak),
,5412,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:22.528179 PM",-64.000 dBm (weak),
,5413,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:22.528876 PM",-62.000 dBm (weak),
,5414,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240365",="03-Oct-17 3:54:23.769241 PM",-77.000 dBm (weak),
,5415,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:23.769938 PM",-64.000 dBm (weak),
,5416,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:23.770635 PM",-61.000 dBm (weak),
,5417,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="03-Oct-17 3:54:23.771137 PM",-70.000 dBm (weak),
,5418,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239573",="03-Oct-17 3:54:25.010710 PM",-65.000 dBm (weak),
,5419,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:25.011407 PM",-62.000 dBm (weak),
,5420,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.286117",="03-Oct-17 3:54:26.297524 PM",-73.000 dBm (weak),
,5421,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:26.298221 PM",-64.000 dBm (weak),
,5422,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:26.298918 PM",-62.000 dBm (weak),
,5423,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.199294",="03-Oct-17 3:54:27.498213 PM",-74.000 dBm (weak),
,5424,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:27.498909 PM",-64.000 dBm (weak),
,5425,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:27.499607 PM",-61.000 dBm (weak),
,5426,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.281806",="03-Oct-17 3:54:28.781413 PM",-74.000 dBm (weak),
,5427,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:28.782110 PM",-64.000 dBm (weak),
,5428,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:28.782807 PM",-61.000 dBm (weak),
,5429,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254906",="03-Oct-17 3:54:30.037713 PM",-73.000 dBm (weak),
,5430,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:30.038410 PM",-64.000 dBm (weak),
,5431,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:30.039107 PM",-61.000 dBm (weak),
,5432,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.208067",="03-Oct-17 3:54:31.247174 PM",-72.000 dBm (weak),
,5433,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:31.247871 PM",-63.000 dBm (weak),
,5434,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:31.248568 PM",-61.000 dBm (weak),
,5435,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242335",="03-Oct-17 3:54:32.490903 PM",-75.000 dBm (weak),
,5436,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:32.491600 PM",-64.000 dBm (weak),
,5437,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:32.492297 PM",-62.000 dBm (weak),
,5438,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.255454",="03-Oct-17 3:54:33.747751 PM",-74.000 dBm (weak),
,5439,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:33.748448 PM",-64.000 dBm (weak),
,5440,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:33.749145 PM",-62.000 dBm (weak),
,5441,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239739",="03-Oct-17 3:54:34.988885 PM",-74.000 dBm (weak),
,5442,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:34.989582 PM",-63.000 dBm (weak),
,5443,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:34.990279 PM",-62.000 dBm (weak),
,5444,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230863",="03-Oct-17 3:54:36.221142 PM",-75.000 dBm (weak),
,5445,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:36.221839 PM",-63.000 dBm (weak),
,5446,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:36.222536 PM",-62.000 dBm (weak),
,5447,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256685",="03-Oct-17 3:54:37.479221 PM",-75.000 dBm (weak),
,5448,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:37.479918 PM",-64.000 dBm (weak),
,5449,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:37.480615 PM",-62.000 dBm (weak),
,5450,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.268105",="03-Oct-17 3:54:38.748720 PM",-75.000 dBm (weak),
,5451,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:38.749417 PM",-64.000 dBm (weak),
,5452,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:38.750114 PM",-62.000 dBm (weak),
,5453,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.215478",="03-Oct-17 3:54:39.965592 PM",-75.000 dBm (weak),
,5454,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:39.966289 PM",-64.000 dBm (weak),
,5455,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:39.966986 PM",-62.000 dBm (weak),
,5456,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.280098",="03-Oct-17 3:54:41.247085 PM",-75.000 dBm (weak),
,5457,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:41.247782 PM",-63.000 dBm (weak),
,5458,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:41.248479 PM",-62.000 dBm (weak),
,5459,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.202242",="03-Oct-17 3:54:42.450721 PM",-73.000 dBm (weak),
,5460,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:42.451418 PM",-64.000 dBm (weak),
,5461,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:42.452115 PM",-62.000 dBm (weak),
,5462,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248192",="03-Oct-17 3:54:43.700307 PM",-74.000 dBm (weak),
,5463,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:43.701004 PM",-64.000 dBm (weak),
,5464,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:43.701701 PM",-61.000 dBm (weak),
,5465,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235313",="03-Oct-17 3:54:44.937014 PM",-74.000 dBm (weak),
,5466,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:44.937711 PM",-64.000 dBm (weak),
,5467,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:44.938408 PM",-62.000 dBm (weak),
,5468,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241335",="03-Oct-17 3:54:46.179743 PM",-74.000 dBm (weak),
,5469,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:46.180440 PM",-64.000 dBm (weak),
,5470,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:46.181137 PM",-62.000 dBm (weak),
,5471,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238879",="03-Oct-17 3:54:47.420017 PM",-62.000 dBm (weak),
,5472,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234949",="03-Oct-17 3:54:48.654966 PM",-72.000 dBm (weak),
,5473,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:48.655663 PM",-64.000 dBm (weak),
,5474,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:48.656360 PM",-62.000 dBm (weak),
,5475,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251422",="03-Oct-17 3:54:49.907782 PM",-72.000 dBm (weak),
,5476,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:49.908479 PM",-64.000 dBm (weak),
,5477,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:49.909176 PM",-62.000 dBm (weak),
,5478,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.519401",="03-Oct-17 3:54:52.428576 PM",-72.000 dBm (weak),
,5479,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:52.429273 PM",-64.000 dBm (weak),
,5480,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:52.429970 PM",-62.000 dBm (weak),
,5481,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.219267",="03-Oct-17 3:54:53.649237 PM",-71.000 dBm (weak),
,5482,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:53.649934 PM",-64.000 dBm (weak),
,5483,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:53.650631 PM",-62.000 dBm (weak),
,5484,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234682",="03-Oct-17 3:54:54.885314 PM",-63.000 dBm (weak),
,5485,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:54.886011 PM",-62.000 dBm (weak),
,5486,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243124",="03-Oct-17 3:54:56.129135 PM",-69.000 dBm (weak),
,5487,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:56.129832 PM",-64.000 dBm (weak),
,5488,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:56.130529 PM",-62.000 dBm (weak),
,5489,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246913",="03-Oct-17 3:54:57.377442 PM",-62.000 dBm (weak),
,5490,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257900",="03-Oct-17 3:54:58.635342 PM",-71.000 dBm (weak),
,5491,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:58.636039 PM",-64.000 dBm (weak),
,5492,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:54:58.636736 PM",-62.000 dBm (weak),
,5493,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229593",="03-Oct-17 3:54:59.866329 PM",-72.000 dBm (weak),
