Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,472,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.207205",="29-Sep-17 3:57:58.599514 PM",-80.000 dBm (weak),
,473,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:58.600211 PM",-80.000 dBm (weak),
,474,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243770",="29-Sep-17 3:57:59.843981 PM",-80.000 dBm (weak),
,475,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:57:59.844678 PM",-78.000 dBm (weak),
,476,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.259150",="29-Sep-17 3:58:01.103828 PM",-80.000 dBm (weak),
,477,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:58:01.104526 PM",-81.000 dBm (weak),
,478,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246220",="29-Sep-17 3:58:02.350746 PM",-80.000 dBm (weak),
,479,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:02.351443 PM",-80.000 dBm (weak),
,480,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234410",="29-Sep-17 3:58:03.585853 PM",-81.000 dBm (weak),
,481,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:03.586550 PM",-79.000 dBm (weak),
,482,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240643",="29-Sep-17 3:58:04.827192 PM",-81.000 dBm (weak),
,483,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:04.827889 PM",-79.000 dBm (weak),
,484,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.736555",="29-Sep-17 3:58:08.564444 PM",-81.000 dBm (weak),
,485,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:08.565141 PM",-80.000 dBm (weak),
,486,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.507368",="29-Sep-17 3:58:11.072509 PM",-78.000 dBm (weak),
,487,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235510",="29-Sep-17 3:58:12.308020 PM",-80.000 dBm (weak),
,488,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:12.308717 PM",-81.000 dBm (weak),
,489,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.283977",="29-Sep-17 3:58:13.592693 PM",-81.000 dBm (weak),
,490,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:13.593391 PM",-79.000 dBm (weak),
,491,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.201355",="29-Sep-17 3:58:14.794746 PM",-82.000 dBm (weak),
,492,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:14.795443 PM",-80.000 dBm (weak),
,493,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253605",="29-Sep-17 3:58:16.049048 PM",-81.000 dBm (weak),
,494,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238228",="29-Sep-17 3:58:17.287275 PM",-81.000 dBm (weak),
,495,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:17.287972 PM",-79.000 dBm (weak),
,496,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:58:17.289172 PM",-35.000 dBm (strong),
,497,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233279",="29-Sep-17 3:58:18.522451 PM",-81.000 dBm (weak),
,498,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.735176",="29-Sep-17 3:58:22.257627 PM",-80.000 dBm (weak),
,499,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:22.258324 PM",-81.000 dBm (weak),
,500,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.268822",="29-Sep-17 3:58:23.527146 PM",-81.000 dBm (weak),
,501,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.211333",="29-Sep-17 3:58:24.738479 PM",-81.000 dBm (weak),
,502,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:24.739176 PM",-80.000 dBm (weak),
,503,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:58:24.740375 PM",-35.000 dBm (strong),
,504,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.264148",="29-Sep-17 3:58:26.004522 PM",-80.000 dBm (weak),
,505,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:26.005220 PM",-80.000 dBm (weak),
,506,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.226635",="29-Sep-17 3:58:27.231855 PM",-80.000 dBm (weak),
,507,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:27.232552 PM",-81.000 dBm (weak),
,508,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001200",="29-Sep-17 3:58:27.233752 PM",-35.000 dBm (strong),
,509,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="29-Sep-17 3:58:27.234077 PM",-85.000 dBm (weak),
,510,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.494182",="29-Sep-17 3:58:29.728258 PM",-81.000 dBm (weak),
,511,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:04.980157",="29-Sep-17 3:58:34.708416 PM",-80.000 dBm (weak),
,512,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:34.709113 PM",-79.000 dBm (weak),
,513,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246577",="29-Sep-17 3:58:35.955690 PM",-81.000 dBm (weak),
,514,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:35.956387 PM",-81.000 dBm (weak),
,515,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246080",="29-Sep-17 3:58:37.202467 PM",-80.000 dBm (weak),
,516,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:37.203164 PM",-79.000 dBm (weak),
,517,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.731579",="29-Sep-17 3:58:40.934743 PM",-80.000 dBm (weak),
,518,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:40.935440 PM",-80.000 dBm (weak),
,519,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:58:40.936639 PM",-35.000 dBm (strong),
,520,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.266165",="29-Sep-17 3:58:42.202804 PM",-80.000 dBm (weak),
,521,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:58:42.203502 PM",-80.000 dBm (weak),
,522,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.222583",="29-Sep-17 3:58:43.426085 PM",-80.000 dBm (weak),
,523,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:43.426782 PM",-80.000 dBm (weak),
,524,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249519",="29-Sep-17 3:58:44.676301 PM",-81.000 dBm (weak),
,525,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:44.676999 PM",-79.000 dBm (weak),
,526,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252477",="29-Sep-17 3:58:45.929475 PM",-79.000 dBm (weak),
,527,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250627",="29-Sep-17 3:58:47.180103 PM",-81.000 dBm (weak),
,528,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:47.180800 PM",-81.000 dBm (weak),
,529,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244027",="29-Sep-17 3:58:48.424827 PM",-81.000 dBm (weak),
,530,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:58:48.425525 PM",-80.000 dBm (weak),
,531,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.265924",="29-Sep-17 3:58:49.691449 PM",-80.000 dBm (weak),
,532,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:49.692146 PM",-80.000 dBm (weak),
,533,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.224708",="29-Sep-17 3:58:50.916854 PM",-81.000 dBm (weak),
,534,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:50.917552 PM",-79.000 dBm (weak),
,535,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235229",="29-Sep-17 3:58:52.152780 PM",-81.000 dBm (weak),
,536,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:52.153477 PM",-81.000 dBm (weak),
,537,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237069",="29-Sep-17 3:58:53.390547 PM",-81.000 dBm (weak),
,538,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:53.391244 PM",-79.000 dBm (weak),
,539,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:01.244659",="29-Sep-17 3:58:54.635903 PM",-34.000 dBm (strong),
,540,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252829",="29-Sep-17 3:58:55.888732 PM",-81.000 dBm (weak),
,541,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:55.889429 PM",-80.000 dBm (weak),
,542,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242356",="29-Sep-17 3:58:57.131785 PM",-81.000 dBm (weak),
,543,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:58:57.132483 PM",-80.000 dBm (weak),
,544,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237962",="29-Sep-17 3:58:58.370445 PM",-80.000 dBm (weak),
,545,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:58:58.371142 PM",-79.000 dBm (weak),
,546,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:04.982432",="29-Sep-17 3:59:03.353575 PM",-81.000 dBm (weak),
,547,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:03.354272 PM",-80.000 dBm (weak),
,548,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249521",="29-Sep-17 3:59:04.603792 PM",-80.000 dBm (weak),
,549,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:04.604489 PM",-79.000 dBm (weak),
,550,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240607",="29-Sep-17 3:59:05.845096 PM",-80.000 dBm (weak),
,551,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:05.845793 PM",-80.000 dBm (weak),
,552,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254941",="29-Sep-17 3:59:07.100734 PM",-80.000 dBm (weak),
,553,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:07.101432 PM",-79.000 dBm (weak),
,554,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.747468",="29-Sep-17 3:59:10.848899 PM",-80.000 dBm (weak),
,555,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.487162",="29-Sep-17 3:59:13.336061 PM",-80.000 dBm (weak),
,556,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:13.336758 PM",-80.000 dBm (weak),
,557,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:59:13.337957 PM",-35.000 dBm (strong),
,558,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229374",="29-Sep-17 3:59:14.567331 PM",-81.000 dBm (weak),
,559,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:59:14.568028 PM",-80.000 dBm (weak),
,560,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251526",="29-Sep-17 3:59:15.819555 PM",-80.000 dBm (weak),
,561,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:15.820252 PM",-79.000 dBm (weak),
,562,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239997",="29-Sep-17 3:59:17.060248 PM",-81.000 dBm (weak),
,563,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:17.060945 PM",-80.000 dBm (weak),
,564,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.497118",="29-Sep-17 3:59:19.558063 PM",-81.000 dBm (weak),
,565,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:19.558761 PM",-80.000 dBm (weak),
,566,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.259870",="29-Sep-17 3:59:20.818630 PM",-81.000 dBm (weak),
,567,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246343",="29-Sep-17 3:59:22.064973 PM",-83.000 dBm (weak),
,568,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.225367",="29-Sep-17 3:59:23.290339 PM",-81.000 dBm (weak),
,569,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.267166",="29-Sep-17 3:59:24.557505 PM",-80.000 dBm (weak),
,570,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:24.558202 PM",-79.000 dBm (weak),
,571,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:59:24.559401 PM",-35.000 dBm (strong),
,572,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="29-Sep-17 3:59:24.559726 PM",-86.000 dBm (weak),
,573,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.704290",="29-Sep-17 3:59:28.264016 PM",-80.000 dBm (weak),
,574,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:28.264713 PM",-79.000 dBm (weak),
,575,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252561",="29-Sep-17 3:59:29.517273 PM",-80.000 dBm (weak),
,576,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:29.517971 PM",-80.000 dBm (weak),
,577,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238771",="29-Sep-17 3:59:30.756742 PM",-81.000 dBm (weak),
,578,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:30.757439 PM",-79.000 dBm (weak),
,579,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.266829",="29-Sep-17 3:59:32.024268 PM",-81.000 dBm (weak),
,580,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240822",="29-Sep-17 3:59:33.265089 PM",-81.000 dBm (weak),
,581,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230900",="29-Sep-17 3:59:34.495990 PM",-80.000 dBm (weak),
,582,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:34.496687 PM",-80.000 dBm (weak),
,583,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.259016",="29-Sep-17 3:59:35.755702 PM",-80.000 dBm (weak),
,584,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256640",="29-Sep-17 3:59:37.012342 PM",-79.000 dBm (weak),
,585,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244522",="29-Sep-17 3:59:38.256864 PM",-79.000 dBm (weak),
,586,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247927",="29-Sep-17 3:59:39.504791 PM",-81.000 dBm (weak),
,587,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:39.505488 PM",-79.000 dBm (weak),
,588,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001200",="29-Sep-17 3:59:39.506688 PM",-35.000 dBm (strong),
,589,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235365",="29-Sep-17 3:59:40.742053 PM",-80.000 dBm (weak),
,590,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:40.742750 PM",-80.000 dBm (weak),
,591,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:59:40.743949 PM",-35.000 dBm (strong),
,592,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="29-Sep-17 3:59:40.744275 PM",-87.000 dBm (weak),
,593,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.226480",="29-Sep-17 3:59:41.970754 PM",-79.000 dBm (weak),
,594,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:41.971452 PM",-80.000 dBm (weak),
,595,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243372",="29-Sep-17 3:59:43.214824 PM",-81.000 dBm (weak),
,596,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:43.215521 PM",-80.000 dBm (weak),
,597,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.231728",="29-Sep-17 3:59:44.447249 PM",-80.000 dBm (weak),
,598,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:44.447946 PM",-79.000 dBm (weak),
,599,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247960",="29-Sep-17 3:59:45.695905 PM",-79.000 dBm (weak),
,600,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.488687",="29-Sep-17 3:59:48.184592 PM",-81.000 dBm (weak),
,601,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:48.185290 PM",-79.000 dBm (weak),
,602,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.227436",="29-Sep-17 3:59:49.412726 PM",-80.000 dBm (weak),
,603,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:49.413423 PM",-79.000 dBm (weak),
,604,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.529828",="29-Sep-17 3:59:51.943251 PM",-80.000 dBm (weak),
,605,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.491466",="29-Sep-17 3:59:54.434718 PM",-82.000 dBm (weak),
,606,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.207459",="29-Sep-17 3:59:55.642177 PM",-81.000 dBm (weak),
,607,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:59:55.642874 PM",-79.000 dBm (weak),
,608,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240329",="29-Sep-17 3:59:56.883204 PM",-82.000 dBm (weak),
,609,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242252",="29-Sep-17 3:59:58.125455 PM",-81.000 dBm (weak),
,610,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:59:58.126152 PM",-81.000 dBm (weak),
,611,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.266174",="29-Sep-17 3:59:59.392326 PM",-81.000 dBm (weak),
,612,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230512",="29-Sep-17 4:00:00.622837 PM",-81.000 dBm (weak),
,613,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 4:00:00.623535 PM",-80.000 dBm (weak),
,614,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237380",="29-Sep-17 4:00:01.860914 PM",-80.000 dBm (weak),
